NU_INSCRICAO;NU_ANO;TP_COR_RACA;CO_MUNICIPIO_PROVA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;Q007;Q021;Q020;Q023
210056018651;2022;1;3548500;492,9;536,8;474,2;630,0;840,0;G;A;B;-
210055855491;2022;3;3548500;;;;;;H;B;B;-
210056012109;2022;1;3548500;;;;;;D;B;B;-
210055913052;2022;3;3548500;;;;;;C;A;B;-
210056501058;2022;1;3548500;435,7;306,6;338,7;411,6;560,0;K;B;B;-
210056009593;2022;3;3548500;441,8;491,3;513,3;549,5;660,0;B;A;B;-
210057458853;2022;1;3548500;493,9;573,1;560,4;434,8;540,0;C;B;B;-
210056081107;2022;1;3548500;435,0;451,3;431,3;457,5;0,0;D;A;B;-
210056498964;2022;3;3548500;;;;;;F;C;B;-
210057013215;2022;1;3548500;;;;;;M;D;B;-
210054546998;2022;4;3548500;530,4;545,1;511,7;520,2;740,0;G;B;B;-
210056088479;2022;3;3548500;388,3;476,9;447,2;438,1;660,0;D;B;B;-
210056513937;2022;1;3548500;;438,1;522,4;;520,0;E;E;B;-
210055994226;2022;1;3548500;444,6;502,7;549,2;502,8;600,0;B;B;A;-
210057885378;2022;1;3548500;376,1;504,1;347,7;460,5;880,0;E;B;B;-
210056078244;2022;1;3548500;;;;;;D;B;B;-
210057413345;2022;3;3548500;548,9;617,6;629,1;531,1;560,0;E;D;B;-
210056974255;2022;1;3548500;486,5;557,3;558,2;433,3;620,0;J;C;B;-
210055856365;2022;1;3548500;;;;;;H;B;B;-
210056051893;2022;1;3548500;;;;;;D;A;B;-
210057734707;2022;1;3548500;503,4;607,8;559,0;700,8;860,0;L;E;B;-
210055910778;2022;1;3548500;517,7;609,5;583,2;649,4;820,0;M;D;B;-
210057910995;2022;3;3548500;409,5;478,1;453,9;394,7;580,0;E;A;B;-
210054622750;2022;3;3548500;;;;;;B;B;B;-
210056411799;2022;1;3548500;545,0;617,7;575,5;584,0;620,0;Q;B;B;-
210056497577;2022;1;3548500;729,3;721,1;670,8;794,6;840,0;M;B;B;-
210057435019;2022;2;3548500;;;;;;E;A;B;-
210056155869;2022;3;3548500;490,7;380,6;445,6;346,5;580,0;C;A;B;-
210057878968;2022;3;3548500;428,8;574,6;570,6;730,6;580,0;F;B;B;-
210055874946;2022;1;3548500;568,8;389,3;521,3;388,7;780,0;Q;E;B;-
210055942092;2022;3;3548500;725,0;731,9;644,7;829,2;900,0;L;D;B;-
210056978061;2022;1;3548500;601,5;615,0;599,0;650,9;800,0;H;D;B;-
210057098334;2022;3;3548500;;;;;;B;A;B;-
210057979016;2022;1;3548500;556,2;610,1;579,5;637,1;820,0;M;C;B;-
210054857982;2022;1;3548500;;;;;;E;B;B;-
210055957048;2022;1;3548500;;493,1;526,1;;380,0;G;B;B;-
210057875587;2022;1;3548500;413,6;491,0;474,7;437,9;360,0;G;A;B;-
210057439905;2022;5;3548500;;;;;;H;B;B;-
210055864362;2022;1;3548500;641,0;597,6;669,1;587,2;920,0;H;A;B;-
210057421856;2022;3;3548500;441,8;510,7;557,3;515,4;600,0;A;B;B;-
210056705035;2022;1;3548500;620,3;624,3;635,1;566,1;640,0;B;B;B;-
210056499294;2022;3;3548500;490,7;448,9;336,0;396,1;560,0;F;B;B;-
210056060565;2022;1;3548500;;;;;;F;A;B;-
210055944790;2022;1;3548500;498,6;621,3;613,4;605,3;780,0;Q;D;B;-
210056453342;2022;1;3548500;459,9;506,2;548,6;566,7;500,0;D;B;B;-
210057438052;2022;1;3548500;586,1;621,5;607,9;684,2;600,0;L;C;B;-
210055956522;2022;1;3548500;;;;;;E;B;B;-
210057452175;2022;1;3548500;447,7;471,7;519,1;591,3;920,0;G;B;B;-
210057878892;2022;3;3548500;389,1;410,2;372,9;418,1;0,0;H;B;B;-
210055967420;2022;1;3548500;528,9;546,4;583,2;697,1;660,0;E;B;B;-
210057900492;2022;2;3548500;;;;;;F;C;B;-
210057457972;2022;1;3548500;466,2;460,8;523,5;457,0;660,0;C;A;B;-
210057021398;2022;1;3548500;445,6;491,2;479,4;440,3;560,0;H;D;B;-
210056994815;2022;0;3548500;545,9;582,1;526,1;665,3;520,0;G;B;B;-
210055900801;2022;1;3548500;672,5;654,9;684,4;842,9;940,0;O;E;B;-
210056094233;2022;3;3548500;565,5;471,6;556,7;479,8;520,0;D;A;B;-
210057705158;2022;3;3548500;499,2;624,0;550,1;581,7;760,0;Q;E;B;-
210057759625;2022;1;3548500;;525,5;519,3;;580,0;G;A;B;-
210056108297;2022;1;3548500;443,3;524,9;527,3;539,8;880,0;O;D;B;-
210056116600;2022;1;3548500;;518,2;520,5;;760,0;Q;E;B;-
210055963864;2022;3;3548500;;;;;;D;C;B;-
210056543685;2022;1;3548500;511,4;524,7;513,9;691,2;820,0;I;B;B;-
210057000845;2022;1;3548500;610,2;636,3;648,0;638,7;500,0;H;B;B;-
210055402106;2022;1;3548500;470,9;521,8;557,5;577,6;540,0;D;A;B;-
210057433560;2022;1;3548500;;517,3;460,5;;580,0;G;C;B;-
210055952076;2022;1;3548500;432,6;461,4;472,3;502,8;280,0;G;C;B;-
210055955953;2022;1;3548500;;;;;;C;B;B;-
210055875640;2022;3;3548500;483,9;454,6;470,7;499,4;400,0;B;A;B;-
210055962240;2022;1;3548500;533,3;469,7;494,0;515,7;600,0;H;B;B;-
210057868656;2022;1;3548500;569,8;622,2;644,1;570,5;680,0;E;D;B;-
210057004349;2022;1;3548500;;;;;;L;D;B;-
210056102824;2022;3;3548500;565,1;678,0;631,8;766,5;800,0;E;D;B;-
210055971600;2022;3;3548500;405,9;524,3;501,3;569,6;560,0;B;A;A;-
210056033431;2022;1;3548500;482,4;515,8;534,6;546,3;820,0;C;A;B;-
210056997216;2022;1;3548500;507,1;511,2;543,6;639,9;840,0;H;B;B;-
210056005325;2022;3;3548500;573,4;596,8;598,2;728,5;780,0;J;C;B;-
210056057802;2022;1;3548500;397,0;456,7;534,8;432,7;500,0;C;A;B;-
210057428113;2022;2;3548500;;;;;;E;A;B;-
210057546303;2022;1;3548500;488,7;520,1;557,9;522,6;580,0;E;A;B;-
210055973887;2022;1;3548500;741,1;727,7;671,3;917,5;940,0;H;B;B;-
210055980902;2022;3;3548500;;;;;;H;A;B;-
210056105496;2022;3;3548500;;;;;;H;B;B;-
210056513113;2022;1;3548500;452,5;558,9;552,5;562,6;680,0;E;A;B;-
210057895013;2022;1;3548500;523,2;462,4;479,4;569,7;840,0;F;B;B;-
210056456407;2022;1;3548500;497,6;557,3;605,2;496,0;600,0;M;D;B;-
210056076771;2022;2;3548500;;;;;;E;C;B;-
210056063055;2022;2;3548500;449,2;435,8;523,6;545,1;680,0;D;B;B;-
210056997185;2022;1;3548500;463,4;526,3;487,0;673,4;720,0;J;C;B;-
210057132243;2022;1;3548500;523,3;544,4;534,1;491,1;700,0;D;A;B;-
210055900327;2022;2;3548500;473,2;527,3;480,6;345,1;500,0;D;A;B;-
210054727233;2022;3;3548500;453,8;387,8;543,8;471,0;640,0;E;A;B;-
210056073896;2022;2;3548500;493,6;496,6;491,4;416,0;680,0;C;A;B;-
210056011984;2022;3;3548500;543,2;589,2;624,5;616,3;740,0;D;A;B;-
210055901694;2022;5;3548500;615,0;580,6;613,4;746,7;720,0;I;B;B;-
210056095695;2022;3;3548500;542,4;532,5;538,7;581,6;860,0;F;B;B;-
210056467971;2022;1;3548500;573,1;559,7;510,9;493,6;520,0;G;C;B;-
210055910677;2022;1;3548500;550,0;510,2;576,4;710,8;720,0;J;B;B;-
210056976805;2022;1;3548500;;;;;;C;A;B;-
210057907378;2022;1;3548500;615,1;607,6;570,3;611,7;900,0;H;D;B;-
210056076547;2022;3;3548500;581,8;640,5;598,9;712,0;840,0;H;B;B;-
210055864864;2022;1;3548500;;;;;;C;A;B;-
210057859491;2022;1;3548500;566,6;648,9;667,8;757,6;880,0;O;D;B;-
210055942200;2022;1;3548500;506,2;492,2;517,4;561,3;720,0;H;B;B;-
210057415050;2022;1;3548500;614,2;625,4;602,2;638,5;580,0;G;C;B;-
210057913288;2022;3;3548500;415,4;496,7;515,5;385,4;540,0;C;A;B;-
210057862187;2022;1;3548500;614,6;617,2;598,7;747,1;880,0;P;E;B;-
210057885299;2022;1;3548500;594,6;616,8;642,9;627,4;640,0;O;D;B;-
210057023631;2022;1;3548500;519,3;535,4;552,4;648,9;520,0;F;A;B;-
210056504367;2022;1;3548500;470,5;557,3;569,4;565,0;440,0;I;C;B;-
210055900738;2022;3;3548500;552,6;592,6;527,6;720,3;860,0;Q;D;B;-
210056497830;2022;3;3548500;381,7;541,0;548,4;501,7;440,0;E;B;B;-
210057449453;2022;1;3548500;;;;;;N;C;B;-
210056127045;2022;1;3548500;468,5;501,0;474,1;491,5;440,0;D;B;B;-
210057872101;2022;1;3548500;535,6;615,3;637,8;583,1;660,0;G;C;B;-
210056042463;2022;1;3548500;514,9;612,7;601,5;475,5;840,0;H;C;B;-
210056019821;2022;1;3548500;508,4;484,0;464,9;433,1;760,0;G;C;B;-
210055973560;2022;3;3548500;585,4;626,3;614,9;534,7;800,0;D;B;B;-
210056097243;2022;1;3548500;504,2;442,4;478,1;420,8;540,0;D;B;B;-
210057418106;2022;1;3548500;643,1;583,8;573,5;648,8;740,0;H;B;B;-
210055495853;2022;1;3548500;638,4;661,2;633,2;758,3;840,0;O;D;B;-
210057441296;2022;2;3548500;;;;;;B;A;B;-
210057985963;2022;1;3548500;418,0;551,0;583,4;516,9;360,0;D;D;B;-
210056973444;2022;1;3548500;;;;;;I;C;B;-
210055960550;2022;1;3548500;481,6;545,2;565,5;508,3;840,0;C;C;B;-
210056020424;2022;1;3548500;496,2;524,5;465,8;468,1;800,0;K;D;B;-
210056513910;2022;2;3548500;;;;;;F;A;B;-
210055859380;2022;1;3548500;;;;;;E;B;B;-
210055910661;2022;3;3548500;513,9;500,9;481,3;408,8;520,0;D;B;B;-
210055872374;2022;3;3548500;645,0;656,5;650,1;674,0;940,0;Q;E;B;-
210055878102;2022;1;3548500;458,1;509,9;536,5;603,0;0,0;H;B;B;-
210057020762;2022;2;3548500;479,9;567,0;572,5;593,4;420,0;C;C;B;-
210055916056;2022;1;3548500;649,3;652,8;634,8;827,8;900,0;D;C;B;-
210057018081;2022;2;3548500;602,0;550,4;598,0;548,1;780,0;H;A;B;-
210055881250;2022;1;3548500;726,4;678,4;651,5;756,4;920,0;D;B;B;-
210057418533;2022;1;3548500;501,7;576,4;551,1;640,5;820,0;I;C;B;-
210055996938;2022;1;3548500;620,3;656,1;640,8;691,8;920,0;F;B;B;-
210055999385;2022;1;3548500;568,2;596,4;600,6;527,0;900,0;H;B;B;-
210057910861;2022;1;3548500;560,9;572,3;600,9;685,6;620,0;M;B;B;-
210056980230;2022;1;3548500;;;;;;C;B;B;-
210054631690;2022;1;3548500;579,4;638,2;517,9;724,0;540,0;B;B;B;-
210055856126;2022;3;3548500;485,6;531,5;558,7;467,2;720,0;E;A;B;-
210056121960;2022;1;3548500;573,2;575,3;567,0;609,2;720,0;J;B;B;-
210056006517;2022;3;3548500;450,0;534,9;532,5;447,0;460,0;B;A;B;-
210055796181;2022;1;3548500;;;;;;C;B;B;-
210056094187;2022;3;3548500;496,2;581,7;628,3;639,0;780,0;M;C;B;-
210057863669;2022;1;3548500;;;;;;C;B;B;-
210056013912;2022;1;3548500;514,8;558,8;586,3;572,7;840,0;F;B;B;-
210056459061;2022;1;3548500;533,5;619,0;645,0;707,9;900,0;K;C;B;-
210055894309;2022;1;3548500;605,2;568,9;603,0;600,7;580,0;F;D;B;-
210055932663;2022;0;3548500;555,4;637,7;640,9;691,5;680,0;C;E;B;-
210057433600;2022;1;3548500;447,9;467,3;531,3;347,4;580,0;E;A;B;-
210054499709;2022;0;3548500;467,3;576,7;655,8;488,4;460,0;D;A;B;-
210057876071;2022;1;3548500;;541,6;534,5;;700,0;E;B;B;-
210055846045;2022;3;3548500;519,4;598,2;553,2;580,7;940,0;G;B;B;-
210055925304;2022;3;3548500;603,6;602,7;562,4;641,3;800,0;H;B;B;-
210057990140;2022;2;3548500;422,8;468,6;486,4;427,5;660,0;C;B;B;-
210055944500;2022;1;3548500;507,7;559,6;552,1;556,0;660,0;H;C;B;-
210057447663;2022;1;3548500;537,8;618,9;589,0;708,1;660,0;I;B;B;-
210055884991;2022;1;3548500;653,2;660,7;653,9;902,1;820,0;N;C;B;-
210057421882;2022;1;3548500;535,7;551,4;576,5;529,7;760,0;G;B;B;-
210056122002;2022;3;3548500;447,5;509,1;574,8;549,9;640,0;G;B;B;-
210055949731;2022;2;3548500;553,8;545,3;597,4;644,8;660,0;O;C;B;-
210055878682;2022;1;3548500;526,1;601,0;592,6;584,1;680,0;O;D;B;-
210055955550;2022;1;3548500;;;;;;E;B;B;-
210056498075;2022;1;3548500;492,2;578,2;628,3;665,4;760,0;E;A;B;-
210056074746;2022;4;3548500;;546,5;575,6;;900,0;Q;D;B;-
210057876868;2022;1;3548500;443,6;586,0;576,8;596,4;720,0;E;A;B;-
210057988513;2022;1;3548500;;;;;;D;A;B;-
210056040108;2022;2;3548500;493,4;572,8;551,6;715,6;820,0;D;B;B;-
210056993101;2022;3;3548500;587,6;578,4;633,0;600,2;720,0;G;B;B;-
210056469161;2022;1;3548500;460,0;556,3;465,6;717,9;860,0;G;C;B;-
210057868149;2022;3;3548500;449,6;524,8;601,7;493,8;800,0;C;B;B;-
210057002441;2022;3;3548500;430,6;397,6;530,7;415,3;600,0;M;C;B;-
210057863529;2022;1;3548500;;606,4;577,1;;960,0;K;B;B;-
210057461059;2022;1;3548500;;;;;;A;A;B;-
210057879493;2022;1;3548500;681,9;653,3;646,0;709,8;680,0;O;E;B;-
210056469157;2022;1;3548500;453,6;530,1;479,8;740,8;680,0;G;C;B;-
210056092458;2022;4;3548500;650,3;614,4;618,9;668,8;640,0;L;C;B;-
210056545875;2022;3;3548500;;;;;;F;B;B;-
210057883405;2022;3;3548500;;;;;;D;A;B;-
210056056273;2022;3;3548500;515,7;587,2;589,3;586,5;640,0;K;B;B;-
210057763152;2022;1;3548500;539,3;566,0;577,6;432,5;560,0;C;E;B;-
210057436074;2022;1;3548500;487,8;524,7;397,4;479,2;640,0;D;A;B;-
210056037918;2022;1;3548500;508,6;533,4;582,7;424,2;580,0;D;C;B;-
210057857202;2022;1;3548500;508,7;585,9;551,3;509,1;560,0;C;A;B;-
210057891157;2022;1;3548500;;;;;;G;B;B;-
210055853788;2022;2;3548500;447,3;568,0;557,2;554,6;580,0;B;B;B;-
210057467230;2022;1;3548500;491,6;597,5;588,5;641,6;740,0;P;B;B;-
210057465034;2022;1;3548500;406,8;496,7;467,9;492,9;740,0;D;B;B;-
210056126374;2022;1;3548500;511,0;575,7;546,7;558,8;620,0;G;B;B;-
210057879261;2022;1;3548500;432,1;491,7;524,2;570,5;640,0;C;A;B;-
210055945379;2022;1;3548500;;;;;;E;B;B;-
210056008454;2022;1;3548500;652,8;631,6;628,6;631,1;760,0;N;C;B;-
210058018190;2022;1;3548500;602,8;625,4;560,0;614,4;860,0;I;B;B;-
210057857001;2022;3;3548500;465,9;548,5;538,2;582,4;720,0;B;A;B;-
210057897295;2022;1;3548500;586,2;557,9;582,7;727,1;800,0;M;B;B;-
210055987096;2022;1;3548500;567,8;629,3;658,2;590,4;860,0;H;B;B;-
210057221823;2022;1;3548500;603,0;610,4;639,0;663,6;660,0;I;B;B;-
210056460347;2022;1;3548500;;;;;;H;B;B;-
210057429452;2022;1;3548500;570,8;562,7;578,7;456,9;600,0;P;D;B;-
210055896360;2022;1;3548500;611,3;674,5;582,8;778,4;920,0;Q;E;B;-
210056094082;2022;1;3548500;698,1;634,8;569,7;726,3;920,0;L;B;B;-
210057009390;2022;1;3548500;555,6;585,4;579,6;506,0;600,0;I;C;B;-
210056118018;2022;1;3548500;665,0;645,4;621,9;835,2;800,0;Q;B;B;-
210057437709;2022;3;3548500;;;;;;D;A;B;-
210057873964;2022;3;3548500;495,1;578,9;537,6;497,6;640,0;D;C;B;-
210058008902;2022;1;3548500;494,5;514,6;564,9;497,3;680,0;E;B;B;-
210055989051;2022;1;3548500;;;;;;Q;C;B;-
210055884980;2022;1;3548500;578,8;639,4;601,0;688,2;740,0;H;C;B;-
210056084645;2022;3;3548500;481,2;505,5;526,1;575,7;600,0;B;A;B;-
210056982020;2022;4;3548500;592,7;586,5;616,4;692,3;0,0;G;A;B;-
210056515682;2022;1;3548500;563,0;511,7;592,0;497,2;460,0;L;C;B;-
210056973732;2022;1;3548500;574,2;569,3;586,2;654,1;640,0;H;C;B;-
210055969217;2022;1;3548500;586,8;666,8;607,6;653,4;900,0;M;D;B;-
210055845948;2022;3;3548500;401,3;329,8;443,2;508,0;420,0;M;C;B;-
210057534689;2022;1;3548500;604,9;607,4;631,9;642,6;700,0;L;B;B;-
210055917749;2022;1;3548500;571,8;603,2;589,3;655,7;680,0;G;C;B;-
210056975000;2022;1;3548500;460,8;502,0;553,6;625,7;680,0;Q;D;B;-
210055972353;2022;1;3548500;;;;;;G;B;B;-
210057435772;2022;2;3548500;;446,7;440,6;;0,0;C;C;B;-
210055892126;2022;1;3548500;658,4;670,3;631,3;836,8;880,0;G;B;B;-
210057579764;2022;1;3548500;;;;;;C;A;B;-
210057013831;2022;1;3548500;571,6;600,6;580,7;584,7;920,0;H;B;B;-
210057002325;2022;1;3548500;521,8;542,9;583,5;686,5;700,0;J;B;B;-
210057019831;2022;2;3548500;522,7;500,1;453,7;506,9;560,0;E;B;B;-
210055302389;2022;1;3548500;572,2;643,2;563,3;691,1;740,0;P;D;B;-
210057538512;2022;4;3548500;;605,9;566,1;;800,0;Q;E;B;-
210056035309;2022;1;3548500;;598,2;572,8;;680,0;N;D;B;-
210056087588;2022;2;3548500;489,2;513,8;525,0;447,5;520,0;C;A;B;-
210056009118;2022;1;3548500;569,8;586,9;561,6;687,6;660,0;K;C;B;-
210056520619;2022;1;3548500;417,1;544,7;522,0;565,4;0,0;J;A;B;-
210057996418;2022;0;3548500;513,1;566,2;567,8;547,3;880,0;Q;E;B;-
210055994578;2022;3;3548500;441,2;;;603,4;;L;D;B;-
210055522207;2022;1;3548500;610,1;566,0;606,7;632,9;620,0;N;E;B;-
210056064242;2022;1;3548500;436,4;491,2;545,4;572,7;620,0;H;B;B;-
210057896824;2022;1;3548500;444,5;524,2;547,1;524,9;580,0;L;C;B;-
210056547380;2022;1;3548500;;;;;;J;B;B;-
210057025400;2022;1;3548500;424,9;466,5;537,2;483,1;720,0;H;A;B;-
210057544601;2022;1;3548500;452,4;535,5;555,8;585,5;700,0;H;B;B;-
210056052130;2022;1;3548500;551,2;573,6;548,0;544,7;600,0;G;B;B;-
210055869249;2022;1;3548500;521,5;550,8;600,8;515,4;660,0;F;C;B;-
210057016325;2022;2;3548500;;;;;;J;B;B;-
210055927722;2022;3;3548500;598,5;585,8;592,1;671,4;640,0;K;B;B;-
210057879593;2022;1;3548500;460,7;572,7;548,4;376,3;520,0;G;C;B;-
210056979339;2022;1;3548500;491,2;533,4;531,2;637,7;560,0;D;B;B;-
210056990081;2022;1;3548500;502,4;563,6;530,0;611,8;600,0;C;A;B;-
210056102944;2022;1;3548500;611,3;668,7;635,3;772,1;840,0;H;B;B;-
210056024023;2022;1;3548500;502,3;584,3;634,8;670,8;820,0;N;B;B;-
210057390795;2022;2;3548500;;;;;;E;B;B;-
210056021264;2022;1;3548500;511,9;568,5;608,4;639,0;580,0;E;B;B;-
210057420041;2022;2;3548500;;;;;;A;A;B;-
210055903627;2022;2;3548500;575,0;666,3;606,7;664,7;720,0;E;B;B;-
210055884556;2022;2;3548500;;;;;;A;A;B;-
210056991026;2022;3;3548500;410,9;496,2;503,5;533,7;0,0;C;A;B;-
210055641621;2022;3;3548500;;;;;;A;A;B;-
210055923917;2022;3;3548500;;;;;;C;A;B;-
210057985974;2022;3;3548500;484,5;529,2;539,8;701,4;580,0;H;B;B;-
210056129939;2022;3;3548500;;;;;;C;A;B;-
210055851831;2022;2;3548500;430,7;527,5;372,5;450,4;480,0;D;B;B;-
210056496463;2022;3;3548500;546,2;555,5;584,8;564,4;660,0;F;C;B;-
210056128912;2022;1;3548500;;;;;;M;C;B;-
210055882312;2022;2;3548500;;;;;;B;A;A;-
210056132982;2022;1;3548500;433,9;506,1;544,2;581,2;680,0;C;B;B;-
210057860998;2022;1;3548500;;;;;;F;C;B;-
210056052639;2022;2;3548500;;;;;;C;B;B;-
210055834412;2022;1;3548500;601,7;604,6;596,3;739,8;660,0;P;C;B;-
210055992939;2022;1;3548500;531,4;550,5;619,9;636,4;780,0;C;B;B;-
210055975647;2022;1;3548500;;;;;;C;B;B;-
210056406685;2022;1;3548500;597,4;637,6;649,5;684,5;740,0;C;B;B;-
210056976409;2022;1;3548500;618,5;684,7;591,8;735,5;820,0;H;B;B;-
210055968306;2022;1;3548500;417,0;492,9;483,3;603,4;0,0;B;A;B;-
210055977908;2022;2;3548500;391,8;498,0;556,1;376,7;600,0;D;B;B;-
210056648730;2022;1;3548500;698,9;696,5;711,2;823,8;960,0;L;C;B;-
210057448556;2022;3;3548500;521,5;448,2;519,5;571,6;760,0;L;B;B;-
210056985066;2022;2;3548500;497,7;566,2;573,7;482,0;620,0;E;B;B;-
210056099148;2022;1;3548500;;;;;;F;C;B;-
210055969507;2022;3;3548500;;;;;;G;C;B;-
210056095345;2022;1;3548500;671,1;624,3;611,5;565,5;920,0;Q;B;B;-
210055906046;2022;3;3548500;618,3;629,3;618,3;499,9;580,0;D;B;B;-
210056074548;2022;1;3548500;;577,6;531,3;;600,0;D;B;B;-
210055931519;2022;2;3548500;611,4;667,5;704,6;853,9;860,0;H;D;B;-
210056011634;2022;1;3548500;551,1;618,0;606,2;641,5;720,0;I;E;B;-
210057020599;2022;3;3548500;566,5;583,1;532,7;492,3;680,0;D;B;B;-
210056096542;2022;1;3548500;;;;;;J;C;B;-
210056078560;2022;1;3548500;607,9;546,5;610,1;696,4;860,0;J;C;B;-
210057860803;2022;3;3548500;;;;;;E;A;A;-
210057446730;2022;3;3548500;513,2;589,8;573,7;595,5;640,0;H;B;B;-
210055965793;2022;1;3548500;588,4;633,4;598,7;648,9;920,0;Q;D;B;-
210056682789;2022;0;3548500;553,0;633,9;595,7;676,5;640,0;H;B;B;-
210055867117;2022;1;3548500;490,8;557,6;513,5;395,4;280,0;B;B;B;-
210056079574;2022;1;3548500;522,7;557,4;483,0;555,4;460,0;L;C;B;-
210057355382;2022;1;3548500;;;;;;L;B;B;-
210057988542;2022;1;3548500;641,1;646,1;617,8;862,9;840,0;N;C;B;-
210055884844;2022;1;3548500;;;;;;F;C;B;-
210057442028;2022;1;3548500;447,8;565,4;538,2;679,7;720,0;N;B;B;-
210057465628;2022;1;3548500;614,4;561,4;606,4;635,6;800,0;D;B;B;-
210057959172;2022;3;3548500;537,0;505,7;528,8;516,2;300,0;B;B;B;-
210055882163;2022;1;3548500;418,9;568,1;642,9;571,2;860,0;Q;B;B;-
210057552331;2022;1;3548500;;;;;;B;D;B;-
210055898158;2022;1;3548500;586,6;628,2;609,6;608,6;920,0;Q;E;B;-
210057862288;2022;3;3548500;;;;;;D;A;B;-
210055896980;2022;1;3548500;633,9;653,0;613,9;699,1;880,0;P;C;B;-
210057980527;2022;1;3548500;476,3;532,5;545,4;521,5;560,0;D;B;B;-
210056991263;2022;1;3548500;;;;;;G;B;B;-
210055927521;2022;1;3548500;443,3;626,6;569,0;503,2;500,0;E;B;B;-
210055924243;2022;1;3548500;635,0;629,7;434,5;687,8;860,0;H;B;B;-
210055825780;2022;1;3548500;477,7;577,6;616,6;561,1;660,0;M;D;B;-
210056077580;2022;1;3548500;465,7;602,0;591,4;461,5;580,0;J;B;B;-
210056990253;2022;1;3548500;428,2;497,3;605,9;467,5;600,0;D;B;B;-
210056098241;2022;1;3548500;680,6;686,8;669,4;847,3;980,0;H;D;B;-
210057985509;2022;1;3548500;439,2;585,9;600,0;450,0;700,0;J;C;B;-
210056064720;2022;1;3548500;438,8;549,8;520,4;615,1;840,0;M;E;B;-
210055884187;2022;1;3548500;475,0;514,2;526,5;437,1;600,0;F;B;B;-
210056101920;2022;3;3548500;521,3;659,9;553,6;645,9;760,0;E;B;B;-
210057857735;2022;2;3548500;;;;;;D;A;B;-
210056492489;2022;1;3548500;421,4;586,0;574,2;604,1;800,0;J;C;B;-
210057982012;2022;1;3548500;485,3;532,2;536,5;629,0;860,0;N;D;B;-
210056025764;2022;1;3548500;;;;;;D;A;B;-
210055885804;2022;1;3548500;552,0;618,7;594,2;656,1;600,0;O;D;B;-
210056002148;2022;1;3548500;420,3;499,9;582,2;644,6;660,0;E;B;B;-
210057452085;2022;1;3548500;477,2;577,3;569,2;560,2;840,0;M;D;B;-
210056113065;2022;1;3548500;571,1;528,2;543,1;613,1;880,0;P;C;B;-
210055571698;2022;1;3548500;;;;;;F;B;B;-
210056067141;2022;3;3548500;;;;;;G;B;B;-
210057887854;2022;3;3548500;579,2;637,3;585,1;607,6;880,0;E;B;B;-
210055994935;2022;1;3548500;534,7;581,9;540,8;441,9;0,0;D;B;B;-
210057430546;2022;1;3548500;510,5;570,1;611,6;544,8;640,0;C;B;B;-
210056986623;2022;1;3548500;554,4;498,0;507,0;633,5;580,0;D;B;B;-
210057877799;2022;1;3548500;;;;;;D;C;B;-
210057015968;2022;3;3548500;563,8;404,2;535,1;513,1;0,0;B;A;B;-
210057448571;2022;1;3548500;456,6;558,9;563,2;632,4;760,0;B;A;B;-
210056290346;2022;1;3548500;;;;;;B;B;B;-
210055856552;2022;1;3548500;;;;;;D;B;B;-
210055994959;2022;3;3548500;531,8;569,8;598,8;638,9;780,0;E;B;B;-
210057455253;2022;1;3548500;;;;;;I;D;B;-
210056514084;2022;1;3548500;594,9;548,7;510,7;613,2;640,0;J;B;B;-
210057431000;2022;1;3548500;498,3;555,1;514,5;547,3;620,0;E;B;B;-
210056995876;2022;1;3548500;437,2;604,7;594,2;637,3;780,0;E;D;B;-
210056974501;2022;1;3548500;;518,5;544,6;;640,0;H;A;A;-
210055892566;2022;1;3548500;447,6;483,7;424,2;479,7;280,0;D;B;B;-
210056411795;2022;3;3548500;398,8;549,4;536,1;637,8;820,0;D;B;B;-
210056082435;2022;1;3548500;697,7;684,5;693,4;907,6;860,0;N;B;B;-
210056112093;2022;1;3548500;;470,7;549,3;;640,0;Q;C;B;-
210055951871;2022;3;3548500;553,7;657,3;594,3;502,3;620,0;E;B;B;-
210056504278;2022;1;3548500;617,7;635,2;620,5;579,4;760,0;Q;B;B;-
210055948498;2022;1;3548500;458,2;583,4;585,7;671,2;740,0;Q;C;B;-
210057016013;2022;1;3548500;420,6;481,5;447,4;621,9;600,0;G;D;B;-
210057879308;2022;1;3548500;601,3;596,5;552,7;651,3;820,0;H;D;B;-
210056680936;2022;1;3548500;509,9;578,3;603,9;734,4;880,0;H;B;B;-
210055958407;2022;1;3548500;688,3;705,7;636,6;741,2;920,0;L;E;B;-
210057873515;2022;1;3548500;436,2;481,1;544,0;668,8;680,0;Q;E;B;-
210057870184;2022;1;3548500;456,3;351,0;528,2;439,5;560,0;G;C;B;-
210055870685;2022;1;3548500;466,1;573,2;584,7;557,5;640,0;D;A;B;-
210056058871;2022;2;3548500;410,0;536,1;519,4;383,3;740,0;B;B;B;-
210056453801;2022;3;3548500;466,4;512,5;544,1;681,9;600,0;P;D;B;-
210057542976;2022;1;3548500;472,5;608,6;578,2;629,1;740,0;B;A;B;-
210057867544;2022;1;3548500;;505,5;500,5;;680,0;H;D;B;-
210055931306;2022;1;3548500;;433,6;377,5;;0,0;L;D;B;-
210055972761;2022;3;3548500;436,7;575,5;548,8;511,1;640,0;F;B;B;-
